dh05,dh37,2,2
dh05,dh38,0,5
dh05,dh39,2,2
dh05,dh40,3,2
dh05,dh41,0,2
dh05,dh42,4,1
dh05,dh43,0,3
dh05,dh44,3,3
dh06,dh06,0,0
dh06,dh07,1,3
dh06,dh08,5,2
dh06,dh09,5,0
dh06,dh10,0,2
dh06,dh11,5,0
dh06,dh12,4,5
dh06,dh13,3,2
dh06,dh14,4,3
dh06,dh15,1,0
dh06,dh16,2,1
dh06,dh17,2,4
dh06,dh18,3,5
dh06,dh19,2,3
dh06,dh20,1,1
dh06,dh21,3,4
dh06,dh22,4,3
dh06,dh23,0,1
dh06,dh24,5,5
dh06,dh25,2,3
dh06,dh26,0,1
dh06,dh27,5,4
dh06,dh28,4,0
dh06,dh29,1,4
dh06,dh30,5,1
dh06,dh31,2,2
dh06,dh32,2,0
dh06,dh33,4,0
dh06,dh34,5,4
dh06,dh35,4,3
dh06,dh36,0,3
dh06,dh37,1,0
dh06,dh38,3,0
dh06,dh39,1,2
dh06,dh40,5,5
dh06,dh41,4,5
dh06,dh42,2,3
dh06,dh43,1,1
dh06,dh44,3,0
dh07,dh07,0,0
dh07,dh08,0,5
dh07,dh09,0,3
dh07,dh10,2,5
dh07,dh11,4,1
dh07,dh12,5,0
dh07,dh13,5,3
dh07,dh14,1,4
dh07,dh15,1,5
dh07,dh16,0,3
dh07,dh17,3,1
dh07,dh18,3,3
dh07,dh19,0,2
dh07,dh20,3,5
dh07,dh21,3,1
dh07,dh22,4,2
dh07,dh23,4,0
dh07,dh24,3,4
dh07,dh25,0,5
dh07,dh26,2,3
dh07,dh27,1,0
dh07,dh28,0,5
dh07,dh29,4,1
dh07,dh30,1,3
dh07,dh31,4,1
dh07,dh32,1,2
dh07,dh33,2,2
dh07,dh34,5,2
dh07,dh35,3,3
dh07,dh36,3,1
dh07,dh37,0,5
dh07,dh38,2,5
dh07,dh39,4,2
dh07,dh40,0,4
dh07,dh41,2,4
dh07,dh42,5,5
dh07,dh43,0,3
dh07,dh44,3,4
dh08,dh08,0,0
dh08,dh09,0,2
dh08,dh10,2,3
dh08,dh11,5,4
dh08,dh12,0,0
dh08,dh13,3,0
dh08,dh14,1,3
dh08,dh15,1,3
dh08,dh16,4,2
dh08,dh17,2,2
dh08,dh18,0,4
dh08,dh19,2,5
dh08,dh20,2,1
dh08,dh21,1,2
dh08,dh22,5,2
dh08,dh23,4,4
dh08,dh24,0,4
dh08,dh25,0,4
dh08,dh26,0,5
dh08,dh27,5,1
dh08,dh28,4,4
dh08,dh29,2,0
dh08,dh30,2,3
dh08,dh31,3,4
dh08,dh32,2,1
dh08,dh33,5,4
dh08,dh34,4,2
dh08,dh35,1,1
dh08,dh36,3,4
dh08,dh37,1,1
dh08,dh38,3,0
dh08,dh39,1,0
dh08,dh40,2,2
dh08,dh41,2,3
dh08,dh42,3,4
dh08,dh43,0,1
dh08,dh44,1,2
dh09,dh09,0,0
dh09,dh10,5,3
dh09,dh11,1,0
dh09,dh12,2,2
dh09,dh13,2,2
dh09,dh14,1,5
dh09,dh15,2,0
dh09,dh16,0,5
dh09,dh17,1,3
dh09,dh18,5,0
dh09,dh19,4,1
dh09,dh20,4,3
dh09,dh21,3,3
dh09,dh22,4,3
dh09,dh23,5,5
dh09,dh24,1,2
dh09,dh25,2,3
dh09,dh26,4,5
dh09,dh27,1,3
dh09,dh28,3,4
dh09,dh29,2,2
dh09,dh30,2,4
dh09,dh31,3,5
dh09,dh32,5,4
dh09,dh33,3,4
dh09,dh34,4,2
dh09,dh35,3,1
dh09,dh36,1,5
dh09,dh37,2,0
dh09,dh38,2,5
dh09,dh39,0,2
dh09,dh40,3,2
dh09,dh41,5,5
dh09,dh42,1,5
dh09,dh43,3,5
dh09,dh44,4,1
dh10,dh10,0,0
dh10,dh11,4,5
dh10,dh12,5,1
dh10,dh13,3,0
dh10,dh14,3,4
dh10,dh15,5,3
dh10,dh16,3,5
dh10,dh17,5,5
dh10,dh18,4,3
dh10,dh19,2,1
dh10,dh20,4,0
dh10,dh21,3,0
dh10,dh22,4,3
dh10,dh23,5,4
dh10,dh24,0,2
dh10,dh25,3,5
dh10,dh26,4,3
dh10,dh27,3,0
dh10,dh28,1,0
dh10,dh29,4,2
dh10,dh30,0,1
dh10,dh31,1,3
dh10,dh32,5,0
dh10,dh33,4,5
dh10,dh34,5,4
dh10,dh35,4,3
dh10,dh36,2,5
dh10,dh37,5,0
dh10,dh38,3,0
dh10,dh39,0,4
dh10,dh40,5,5
dh10,dh41,0,4
dh10,dh42,5,0
dh10,dh43,5,3
dh10,dh44,0,5
dh11,dh11,0,0
dh11,dh12,1,3
dh11,dh13,3,0
dh11,dh14,4,2
dh11,dh15,3,2
dh11,dh16,3,0
dh11,dh17,4,4
dh11,dh18,4,0
dh11,dh19,5,0
dh11,dh20,5,4
dh11,dh21,4,3
dh11,dh22,1,4
dh11,dh23,2,1
dh11,dh24,0,5
dh11,dh25,1,5
dh11,dh26,1,5
dh11,dh27,3,2
dh11,dh28,0,0
dh11,dh29,0,0
dh11,dh30,5,2
dh11,dh31,1,1
dh11,dh32,0,5
dh11,dh33,0,4
dh11,dh34,1,2
dh11,dh35,3,3
dh11,dh36,2,0
dh11,dh37,5,1
dh11,dh38,4,1
dh11,dh39,0,3
dh11,dh40,4,3
dh11,dh41,5,0
dh11,dh42,5,1
dh11,dh43,5,1
dh11,dh44,5,2
dh12,dh12,0,0
dh12,dh13,4,2
dh12,dh14,2,3
dh12,dh15,5,5
dh12,dh16,5,0
dh12,dh17,1,4
dh12,dh18,0,4
dh12,dh19,5,1
dh12,dh20,0,4
dh12,dh21,1,5
dh12,dh22,4,5
dh12,dh23,5,1
dh12,dh24,2,0
dh12,dh25,0,3
dh12,dh26,3,3
dh12,dh27,0,2
dh12,dh28,5,0
dh12,dh29,3,0
dh12,dh30,1,2
dh12,dh31,4,2
dh12,dh32,4,3
dh12,dh33,1,2
dh12,dh34,3,4
dh12,dh35,1,5
dh12,dh36,4,3
dh12,dh37,3,1
dh12,dh38,3,0
dh12,dh39,0,2
dh12,dh40,1,4
dh12,dh41,3,2
dh12,dh42,5,5
dh12,dh43,1,5
dh12,dh44,2,0
dh13,dh13,0,0
dh13,dh14,4,1
dh13,dh15,5,5
dh13,dh16,1,5
dh13,dh17,2,4
dh13,dh18,3,2
dh13,dh19,4,3
dh13,dh20,2,2
dh13,dh21,5,1
dh13,dh22,0,0
dh13,dh23,5,1
dh13,dh24,2,3
dh13,dh25,3,5
dh13,dh26,0,1
dh13,dh27,5,5
dh13,dh28,0,2
dh13,dh29,0,4
dh13,dh30,4,3
dh13,dh31,1,5
dh13,dh32,1,5
dh13,dh33,2,5
dh13,dh34,0,4
dh13,dh35,4,5
dh13,dh36,2,1
dh13,dh37,3,1
dh13,dh38,2,4
dh13,dh39,0,3
dh13,dh40,2,3
dh13,dh41,1,2
dh13,dh42,4,5
dh13,dh43,1,2
dh13,dh44,3,2
dh14,dh14,0,0
dh14,dh15,5,0
dh14,dh16,1,0
dh14,dh17,4,2
dh14,dh18,0,2
dh14,dh19,2,3
dh14,dh20,4,0
dh14,dh21,0,3
dh14,dh22,2,3
dh14,dh23,5,0
dh14,dh24,3,1
dh14,dh25,1,4
dh14,dh26,3,0
dh14,dh27,5,5
dh14,dh28,5,3
dh14,dh29,5,3
dh14,dh30,2,4
dh14,dh31,5,2
dh14,dh32,2,3
dh14,dh33,1,3
dh14,dh34,1,5
dh14,dh35,4,4
dh14,dh36,3,0
dh14,dh37,1,5
dh14,dh38,2,3
dh14,dh39,4,3
dh14,dh40,4,3
dh14,dh41,2,3
dh14,dh42,1,2
dh14,dh43,2,4
dh14,dh44,3,4
dh15,dh15,0,0
dh15,dh16,1,5
dh15,dh17,4,2
dh15,dh18,4,1
dh15,dh19,5,4
dh15,dh20,1,5
dh15,dh21,2,4
dh15,dh22,4,5
dh15,dh23,0,2
dh15,dh24,5,0
dh15,dh25,1,4
dh15,dh26,3,4
dh15,dh27,2,5
dh15,dh28,3,4
dh15,dh29,3,5
dh15,dh30,2,0
dh15,dh31,3,1
dh15,dh32,4,4
dh15,dh33,0,1
dh15,dh34,4,4
dh15,dh35,0,4
dh15,dh36,2,3
dh15,dh37,4,1
dh15,dh38,0,0
dh15,dh39,4,4
dh15,dh40,3,2
dh15,dh41,3,0
dh15,dh42,0,1
dh15,dh43,0,4
dh15,dh44,5,2
dh16,dh16,0,0
dh16,dh17,2,5
dh16,dh18,3,4
dh16,dh19,5,4
dh16,dh20,1,3
dh16,dh21,2,0
dh16,dh22,0,0
dh16,dh23,4,2
dh16,dh24,3,2
dh16,dh25,4,0
dh16,dh26,3,5
dh16,dh27,1,0
dh16,dh28,3,5
dh16,dh29,2,1
dh16,dh30,1,4
dh16,dh31,2,1
dh16,dh32,5,4
dh16,dh33,1,1
dh16,dh34,2,2
dh16,dh35,1,0
dh16,dh36,2,0
dh16,dh37,4,3
dh16,dh38,4,0
dh16,dh39,4,3
dh16,dh40,1,1
dh16,dh41,4,1
dh16,dh42,4,2
dh16,dh43,4,1
dh16,dh44,3,1
dh17,dh17,0,0
dh17,dh18,1,2
dh17,dh19,0,0
dh17,dh20,0,1
dh17,dh21,0,0
dh17,dh22,3,5
dh17,dh23,2,0
dh17,dh24,0,5
dh17,dh25,2,1
dh17,dh26,2,5
dh17,dh27,1,1
dh17,dh28,4,3
dh17,dh29,0,1
dh17,dh30,0,3
dh17,dh31,4,0
dh17,dh32,4,4
dh17,dh33,2,0
dh17,dh34,2,1
dh17,dh35,0,1
dh17,dh36,4,3
dh17,dh37,5,3
dh17,dh38,5,0
dh17,dh39,4,5
dh17,dh40,2,3
dh17,dh41,1,4
dh17,dh42,4,2
dh17,dh43,2,0
dh17,dh44,4,3
dh18,dh18,0,0
dh18,dh19,1,4
dh18,dh20,3,5
dh18,dh21,2,5
dh18,dh22,0,2
dh18,dh23,3,1
dh18,dh24,0,3
dh18,dh25,4,5
dh18,dh26,3,5
dh18,dh27,0,1
dh18,dh28,4,3
dh18,dh29,2,5
dh18,dh30,5,3
dh18,dh31,0,4
dh18,dh32,5,3
dh18,dh33,0,0
dh18,dh34,5,2
dh18,dh35,3,3
dh18,dh36,3,3
dh18,dh37,1,0
dh18,dh38,3,2
dh18,dh39,2,1
dh18,dh40,0,0
dh18,dh41,5,3
dh18,dh42,0,5
dh18,dh43,4,1
dh18,dh44,2,1
dh19,dh19,0,0
dh19,dh20,0,2
dh19,dh21,3,1
dh19,dh22,4,2
dh19,dh23,4,0
dh19,dh24,0,1
dh19,dh25,5,5
dh19,dh26,4,2
dh19,dh27,0,2
dh19,dh28,3,0
dh19,dh29,4,2
dh19,dh30,5,2
dh19,dh31,4,3
dh19,dh32,5,3
dh19,dh33,2,2
dh19,dh34,5,2
dh19,dh35,0,5
dh19,dh36,1,4
dh19,dh37,3,0
dh19,dh38,1,4
dh19,dh39,0,5
dh19,dh40,5,4
dh19,dh41,3,1
dh19,dh42,1,1
dh19,dh43,4,3
dh19,dh44,1,2
dh20,dh20,0,0
dh20,dh21,3,2
dh20,dh22,5,4
dh20,dh23,3,4
dh20,dh24,5,2
dh20,dh25,3,0
dh20,dh26,3,3
dh20,dh27,5,0
dh20,dh28,1,1
dh20,dh29,3,0
dh20,dh30,2,2
dh20,dh31,5,5
dh20,dh32,3,3
dh20,dh33,5,1
dh20,dh34,3,4
dh20,dh35,2,2
dh20,dh36,2,0
dh20,dh37,2,4
dh20,dh38,0,0
dh20,dh39,1,1
dh20,dh40,2,2
dh20,dh41,5,2
dh20,dh42,1,5
dh20,dh43,0,0
dh20,dh44,3,5
dh21,dh21,0,0
dh21,dh22,4,5
dh21,dh23,1,1
dh21,dh24,2,3
dh21,dh25,2,5
dh21,dh26,2,2
dh21,dh27,1,5
dh21,dh28,3,1
dh21,dh29,2,1
dh21,dh30,5,2
dh21,dh31,3,3
dh21,dh32,3,2
dh21,dh33,1,4
dh21,dh34,1,1
dh21,dh35,1,3
dh21,dh36,1,0
dh21,dh37,1,5
dh21,dh38,5,0
dh21,dh39,3,0
dh21,dh40,5,3
dh21,dh41,0,1
dh21,dh42,3,4
dh21,dh43,0,0
dh21,dh44,5,0
dh22,dh22,0,0
dh22,dh23,4,0
dh22,dh24,1,5
dh22,dh25,5,0
dh22,dh26,4,3
dh22,dh27,1,1
dh22,dh28,3,2
dh22,dh29,0,4
dh22,dh30,2,1
dh22,dh31,1,0
dh22,dh32,2,5
dh22,dh33,5,3
dh22,dh34,2,4
dh22,dh35,5,3
dh22,dh36,3,5
dh22,dh37,3,5
dh22,dh38,2,4
dh22,dh39,2,2
dh22,dh40,4,4
dh22,dh41,5,0
dh22,dh42,3,1
dh22,dh43,0,3
dh22,dh44,4,4
dh23,dh23,0,0
dh23,dh24,4,2
dh23,dh25,4,5
dh23,dh26,0,2
dh23,dh27,1,1
dh23,dh28,3,4
dh23,dh29,0,2
dh23,dh30,1,2
dh23,dh31,2,2
dh23,dh32,0,5
dh23,dh33,5,3
dh23,dh34,3,2
dh23,dh35,4,5
dh23,dh36,5,1
dh23,dh37,3,5
dh23,dh38,5,2
dh23,dh39,1,5
dh23,dh40,4,0
dh23,dh41,4,4
dh23,dh42,5,0
dh23,dh43,0,1
dh23,dh44,0,5
dh24,dh24,0,0
dh24,dh25,4,5
dh24,dh26,1,0
dh24,dh27,3,0
dh24,dh28,0,2
dh24,dh29,5,2
dh24,dh30,1,1
dh24,dh31,5,3
dh24,dh32,1,5
dh24,dh33,3,4
dh24,dh34,3,2
dh24,dh35,2,1
dh24,dh36,1,4
dh24,dh37,4,1
dh24,dh38,5,0
dh24,dh39,4,3
dh24,dh40,1,2
dh24,dh41,0,1
dh24,dh42,1,3
dh24,dh43,2,0
dh24,dh44,1,4
dh25,dh25,0,0
dh25,dh26,4,2
dh25,dh27,4,4
dh25,dh28,0,4
dh25,dh29,1,2
dh25,dh30,3,5
dh25,dh31,2,0
dh25,dh32,0,0
dh25,dh33,2,5
dh25,dh34,0,4
dh25,dh35,1,0
dh25,dh36,2,4
dh25,dh37,4,2
dh25,dh38,3,1
dh25,dh39,3,4
dh25,dh40,2,2
dh25,dh41,4,0
dh25,dh42,1,0
dh25,dh43,5,0
dh25,dh44,0,3
dh26,dh26,0,0
dh26,dh27,3,3
dh26,dh28,1,3
dh26,dh29,5,2
dh26,dh30,3,4
dh26,dh31,0,0
dh26,dh32,0,5
dh26,dh33,2,3
dh26,dh34,0,0
dh26,dh35,0,3
dh26,dh36,5,0
dh26,dh37,2,1
dh26,dh38,5,4
dh26,dh39,1,2
dh26,dh40,3,3
dh26,dh41,1,4
dh26,dh42,5,0
dh26,dh43,5,0
dh26,dh44,5,2
dh27,dh27,0,0
dh27,dh28,3,0
dh27,dh29,1,5
dh27,dh30,3,4
dh27,dh31,4,3
dh27,dh32,5,5
dh27,dh33,1,0
dh27,dh34,2,1
dh27,dh35,3,1
dh27,dh36,4,2
dh27,dh37,4,5
dh27,dh38,0,1
dh27,dh39,4,1
dh27,dh40,1,5
dh27,dh41,2,1
dh27,dh42,1,0
dh27,dh43,4,4
dh27,dh44,0,1
dh28,dh28,0,0
dh28,dh29,3,2
dh28,dh30,2,0
dh28,dh31,5,4
dh28,dh32,4,4
dh28,dh33,1,3
dh28,dh34,5,4
dh28,dh35,1,0
dh28,dh36,4,1
dh28,dh37,5,4
dh28,dh38,5,2
dh28,dh39,2,1
dh28,dh40,5,1
dh28,dh41,4,2
dh28,dh42,5,2
dh28,dh43,2,3
dh28,dh44,0,4
dh29,dh29,0,0
dh29,dh30,2,5
dh29,dh31,4,0
dh29,dh32,1,4
dh29,dh33,1,2
dh29,dh34,4,3
dh29,dh35,2,5
dh29,dh36,2,3
dh29,dh37,3,1
dh29,dh38,0,5
dh29,dh39,3,3
dh29,dh40,0,3
dh29,dh41,2,0
dh29,dh42,1,1
dh29,dh43,4,2
dh29,dh44,1,1
dh30,dh30,0,0
dh30,dh31,5,5
dh30,dh32,0,5
dh30,dh33,4,2
dh30,dh34,5,5
dh30,dh35,1,3
dh30,dh36,4,3
dh30,dh37,1,0
dh30,dh38,0,3
dh30,dh39,0,0
dh30,dh40,1,0
dh30,dh41,1,4
dh30,dh42,0,3
dh30,dh43,5,2
dh30,dh44,3,4
dh31,dh31,0,0
dh31,dh32,0,2
dh31,dh33,3,5
dh31,dh34,4,2
dh31,dh35,5,1
dh31,dh36,4,5
dh31,dh37,4,3
dh31,dh38,1,4
dh31,dh39,0,3
dh31,dh40,3,1
dh31,dh41,1,2
dh31,dh42,4,0
dh31,dh43,2,1
dh31,dh44,0,0
dh32,dh32,0,0
dh32,dh33,0,1
dh32,dh34,2,3
dh32,dh35,0,3
dh32,dh36,1,1
dh32,dh37,3,5
dh32,dh38,1,4
dh32,dh39,4,1
dh32,dh40,5,4
dh32,dh41,3,2
dh32,dh42,1,3
dh32,dh43,1,0
dh32,dh44,5,3
dh33,dh33,0,0
dh33,dh34,2,0
dh33,dh35,0,3
dh33,dh36,0,5
dh33,dh37,1,4
dh33,dh38,4,1
dh33,dh39,2,0
dh33,dh40,0,3
dh33,dh41,2,5
dh33,dh42,3,5
dh33,dh43,1,3
dh33,dh44,2,1
dh34,dh34,0,0
dh34,dh35,3,2
dh34,dh36,5,2
dh34,dh37,4,1
dh34,dh38,0,1
dh34,dh39,2,1
dh34,dh40,5,0
dh34,dh41,1,4
dh34,dh42,2,4
dh34,dh43,3,5
dh34,dh44,3,0
dh35,dh35,0,0
dh35,dh36,5,2
dh35,dh37,0,4
dh35,dh38,3,3
dh35,dh39,3,0
dh35,dh40,4,4
dh35,dh41,1,4
dh35,dh42,1,5
dh35,dh43,0,1
dh35,dh44,3,4
dh36,dh36,0,0
dh36,dh37,2,3
dh36,dh38,2,5
dh36,dh39,1,4
dh36,dh40,3,4
dh36,dh41,3,4
dh36,dh42,2,0
dh36,dh43,4,5
dh36,dh44,5,4
dh37,dh37,0,0
dh37,dh38,5,3
dh37,dh39,2,1
dh37,dh40,4,4
dh37,dh41,1,0
dh37,dh42,5,5
dh37,dh43,3,1
dh37,dh44,2,4
dh38,dh38,0,0
dh38,dh39,1,4
dh38,dh40,1,1
dh38,dh41,1,1
dh38,dh42,0,1
dh38,dh43,4,4
dh38,dh44,5,3
dh39,dh39,0,0
dh39,dh40,4,2
dh39,dh41,4,2
dh39,dh42,1,5
dh39,dh43,1,0
dh39,dh44,3,0
dh40,dh40,0,0
dh40,dh41,1,3
dh40,dh42,5,5
dh40,dh43,1,1
dh40,dh44,0,1
dh41,dh41,0,0
dh41,dh42,1,5
dh41,dh43,2,3
dh41,dh44,1,4
dh42,dh42,0,0
dh42,dh43,2,5
dh42,dh44,1,5
dh43,dh43,0,0
dh43,dh44,3,0
dh44,dh44,0,0
dh01,esz01,5,1
dh01,esz02,0,0
dh01,esz03,0,2
dh01,esz04,2,5
dh01,esz05,0,1
dh01,esz06,0,1
dh01,esz07,2,5
dh01,esz08,4,1
dh01,esz09,1,3
dh01,esz10,3,2
dh01,esz11,2,1
dh01,esz12,5,0
dh01,esz13,2,1
dh01,esz14,0,1
dh01,esz15,4,1
dh01,esz16,1,4
dh01,esz17,2,5
dh01,esz18,3,0
dh01,esz19,1,1
dh01,esz20,2,4
dh01,esz21,0,2
dh01,esz22,5,2
dh01,esz23,3,5
dh01,esz24,2,5
dh01,esz25,2,3
dh01,esz26,2,1
dh01,esz27,3,0
dh01,esz28,5,3
dh01,esz29,4,4
dh01,esz30,2,0
dh01,esz31,5,5
dh01,esz32,1,2
dh01,esz33,3,5
dh01,esz34,3,3
dh01,esz35,3,3
dh01,esz36,2,1
dh01,esz37,4,5
dh01,esz38,1,4
dh01,esz39,2,1
dh01,esz40,0,2
dh01,esz41,0,2
dh01,esz42,1,5
dh01,esz43,1,3
dh01,esz44,4,2
dh01,esz45,0,1
dh01,esz46,4,4
dh01,esz47,1,3
dh01,esz48,1,0
dh01,esz49,1,3
dh01,esz50,5,4
dh01,esz51,5,5
dh01,esz52,4,4
dh01,esz53,2,0
dh01,esz54,3,5
dh01,esz55,5,4
dh01,esz56,3,1
dh01,esz57,2,1
dh02,esz01,2,1
dh02,esz02,4,4
dh02,esz03,1,0
dh02,esz04,0,0
dh02,esz05,3,3
dh02,esz06,1,1
dh02,esz07,5,0
dh02,esz08,3,5
dh02,esz09,2,3
dh02,esz10,1,3
dh02,esz11,3,0
dh02,esz12,0,3
dh02,esz13,3,2
dh02,esz14,4,4
dh02,esz15,5,5
dh02,esz16,4,2
dh02,esz17,1,1
dh02,esz18,0,5
dh02,esz19,2,4
dh02,esz20,1,4
dh02,esz21,4,1
dh02,esz22,5,0
dh02,esz23,2,2
dh02,esz24,0,3
dh02,esz25,4,5
dh02,esz26,3,5
dh02,esz27,1,4
dh02,esz28,0,3
dh02,esz29,3,1
dh02,esz30,0,1
dh02,esz31,4,1
dh02,esz32,1,0
dh02,esz33,2,0
dh02,esz34,0,2
dh02,esz35,4,0
dh02,esz36,2,0
dh02,esz37,5,5
dh02,esz38,4,0
dh02,esz39,2,4
dh02,esz40,3,3
dh02,esz41,5,3
dh02,esz42,4,0
dh02,esz43,5,2
dh02,esz44,2,4
dh02,esz45,2,5
dh02,esz46,5,0
dh02,esz47,0,1
dh02,esz48,5,3
dh02,esz49,0,0
dh02,esz50,4,1
dh02,esz51,4,3
dh02,esz52,2,2
dh02,esz53,4,5
dh02,esz54,2,2
dh02,esz55,5,5
dh02,esz56,0,5
dh02,esz57,0,2
dh03,esz01,2,2
dh03,esz02,2,1
dh03,esz03,0,5
dh03,esz04,1,3
dh03,esz05,3,5
dh03,esz06,3,2
dh03,esz07,5,4
dh03,esz08,2,2
dh03,esz09,3,3
dh03,esz10,0,1
dh03,esz11,3,5
dh03,esz12,0,5
dh03,esz13,1,1
dh03,esz14,5,1
dh03,esz15,2,3
dh03,esz16,2,0
dh03,esz17,3,3
dh03,esz18,4,1
dh03,esz19,5,3
dh03,esz20,1,4
dh03,esz21,5,2
dh03,esz22,5,2
dh03,esz23,0,5
dh03,esz24,3,5
dh03,esz25,2,0
dh03,esz26,4,3
dh03,esz27,0,1
dh03,esz28,0,5
dh03,esz29,0,1
dh03,esz30,3,0
dh03,esz31,4,2
dh03,esz32,0,5
dh03,esz33,5,5
dh03,esz34,2,5
dh03,esz35,3,1
dh03,esz36,2,4
dh03,esz37,0,5
dh03,esz38,2,3
dh03,esz39,2,1
dh03,esz40,0,4
dh03,esz41,1,2
dh03,esz42,2,3
dh03,esz43,2,4
dh03,esz44,4,4
dh03,esz45,0,2
dh03,esz46,3,4
dh03,esz47,5,1
dh03,esz48,5,0
dh03,esz49,0,5
dh03,esz50,4,1
dh03,esz51,4,5
dh03,esz52,1,5
dh03,esz53,5,4
dh03,esz54,1,2
dh03,esz55,3,1
dh03,esz56,0,3
dh03,esz57,0,4
dh04,esz01,4,4
dh04,esz02,1,3
dh04,esz03,3,1
dh04,esz04,5,5
dh04,esz05,2,1
